award_id,event_id,team_id,qualification
170906,49803,130351,Event Region Championship
170907,49803,130349,Event Region Championship
170907,49803,130345,Event Region Championship
170908,49803,130349,Event Region Championship
170909,49803,130352,Event Region Championship
171066,49832,140299,Event Region Championship
171067,49832,140299,Event Region Championship
171067,49832,3501,Event Region Championship
171096,49839,56961,Event Region Championship
171096,49839,125870,Event Region Championship
171098,49839,128378,Event Region Championship
171101,49841,63281,Event Region Championship
171101,49841,124449,Event Region Championship
171978,49841,63281,Event Region Championship
171412,49905,121812,Event Region Championship
171413,49905,85662,Event Region Championship
171413,49905,121812,Event Region Championship
178352,49905,116748,Event Region Championship
173475,50016,126961,Event Region Championship
173476,50016,132484,Event Region Championship
173476,50016,142986,Event Region Championship
173471,50017,94734,Event Region Championship
173471,50017,102935,Event Region Championship
172143,50025,50265,Event Region Championship
172144,50025,107493,Event Region Championship
172144,50025,93856,Event Region Championship
172145,50025,107493,Event Region Championship
172342,50067,133932,Event Region Championship
172342,50067,118220,Event Region Championship
178636,50067,133932,Event Region Championship
172659,50112,131741,Event Region Championship
172660,50112,115226,Event Region Championship
172660,50112,131315,Event Region Championship
172661,50112,112871,Event Region Championship
172662,50112,131741,Event Region Championship
183593,50112,141106,Event Region Championship
183593,50112,131741,Event Region Championship
172975,50161,140892,Event Region Championship
172976,50161,104617,Event Region Championship
172976,50161,87670,Event Region Championship
172977,50161,87670,Event Region Championship
172978,50161,87670,Event Region Championship
173879,50281,69133,Event Region Championship
173880,50281,69133,Event Region Championship
173880,50281,144826,Event Region Championship
174397,50355,130938,Event Region Championship
174397,50355,114751,Event Region Championship
178029,50355,99225,Event Region Championship
178030,50355,130938,Event Region Championship
174677,50403,112771,Event Region Championship
174678,50403,140506,Event Region Championship
174678,50403,132716,Event Region Championship
175145,50475,106963,Event Region Championship
175145,50475,47653,Event Region Championship
175146,50475,104436,Event Region Championship
175146,50475,135600,Event Region Championship
175173,50475,135600,Event Region Championship
178996,50475,106963,Event Region Championship
176491,50658,107435,Event Region Championship
176492,50658,107435,Event Region Championship
176492,50658,148262,Event Region Championship
176493,50658,137158,Event Region Championship
176550,50663,148424,Event Region Championship
176550,50663,148424,JROTC National Championship
176550,50663,127301,Event Region Championship
176550,50663,127301,JROTC National Championship
178993,50663,108151,Event Region Championship
180274,50939,141659,Event Region Championship
183488,50939,128302,Event Region Championship
183489,50939,143279,Event Region Championship
179041,50980,87672,Event Region Championship
179042,50980,87672,Event Region Championship
179042,50980,134842,Event Region Championship
182392,50980,98429,Event Region Championship
183313,51065,74833,Event Region Championship
180135,51083,131038,World Championship
180136,51083,101903,World Championship
180136,51083,142629,World Championship
180137,51083,107635,World Championship
180138,51083,101903,World Championship
180074,51085,82391,Event Region Championship
180074,51085,148316,Event Region Championship
181819,51085,77080,Event Region Championship
181820,51085,63297,Event Region Championship
180196,51091,124582,World Championship
180196,51091,124580,World Championship
183505,51091,124580,World Championship
183483,51096,130691,World Championship
180319,51101,147084,Event Region Championship
180319,51101,144174,Event Region Championship
180320,51101,137160,Event Region Championship
180321,51101,147084,Event Region Championship
180356,51101,147084,Event Region Championship
180870,51163,107222,World Championship
180870,51163,144262,World Championship
183498,51163,107222,World Championship
181568,51209,149366,Event Region Championship
181568,51209,130639,Event Region Championship
181569,51209,149366,Event Region Championship
181759,51218,134383,World Championship
181760,51218,131211,World Championship
181761,51218,134402,World Championship
181771,51219,134400,World Championship
181762,51220,106994,World Championship
181793,51228,136434,Event Region Championship
181916,51240,109757,RE-VIQC-22-9729
181917,51240,129678,RE-VIQC-22-9730
181918,51240,109758,RE-VIQC-22-9730
181918,51240,109757,RE-VIQC-22-9730
181929,51241,80617,RE-VRC-22-9725
181930,51241,145730,RE-VRC-22-9726
181936,51241,129809,RE-VRC-22-9726
182769,51323,150943,Event Region Championship
182770,51323,150943,Event Region Championship
182770,51323,105565,Event Region Championship
182941,51333,140925,World Championship
182941,51333,140925,RE-VIQC-22-9729
182941,51333,104339,World Championship
182941,51333,104339,RE-VIQC-22-9729
183628,51333,112809,World Championship
183628,51333,112809,RE-VIQC-22-9729
183164,51354,39142,Event Region Championship
183164,51354,39136,Event Region Championship
183166,51354,39142,Event Region Championship
183382,51354,39139,Event Region Championship
183323,51364,151552,Event Region Championship
183324,51364,151548,Event Region Championship
183324,51364,151553,Event Region Championship
183373,51368,128716,World Championship
183373,51368,124544,World Championship
183377,51368,124531,World Championship
183408,51371,151484,Event Region Championship
183409,51371,151487,Event Region Championship
183409,51371,151482,Event Region Championship
159780,47905,110576,Event Region Championship
159781,47905,110576,Event Region Championship
159781,47905,49168,Event Region Championship
159782,47905,111777,Event Region Championship
162566,48408,101831,World Championship
162567,48408,139632,World Championship
162567,48408,101096,World Championship
163084,48481,35815,World Championship
163085,48481,96114,World Championship
163085,48481,23635,World Championship
163100,48482,1051,World Championship
163101,48482,139380,World Championship
163101,48482,129764,World Championship
163103,48482,139380,World Championship
177561,48482,24640,World Championship
165525,48931,125094,Event Region Championship
165526,48931,137967,Event Region Championship
165526,48931,126915,Event Region Championship
165527,48931,110597,Event Region Championship
166718,49122,142173,Event Region Championship
166719,49122,140221,Event Region Championship
166719,49122,88104,Event Region Championship
166720,49122,142530,Event Region Championship
166720,49122,52889,Event Region Championship
166722,49122,65429,Event Region Championship
166723,49122,140018,Event Region Championship
169266,49519,86094,World Championship
169267,49519,140835,World Championship
169268,49519,86094,World Championship
169268,49519,89111,World Championship
169269,49519,148590,World Championship
180363,49519,101862,World Championship
180363,49519,140835,World Championship
171483,49923,122010,World Championship
171483,49923,133118,World Championship
176833,49923,122143,World Championship
176834,49923,108401,World Championship
172842,50145,110553,World Championship
172842,50145,80280,World Championship
172845,50145,150190,World Championship
183533,50145,126531,World Championship
174735,50413,117246,World Championship
174736,50413,134030,World Championship
174736,50413,72742,World Championship
174737,50413,117246,World Championship
174737,50413,131413,World Championship
174738,50413,123394,World Championship
174738,50413,66230,World Championship
174739,50413,113798,World Championship
174739,50413,95654,World Championship
174740,50413,123416,World Championship
174740,50413,113816,World Championship
174741,50413,139928,World Championship
174742,50413,134030,World Championship
174743,50413,118284,World Championship
174744,50413,95026,World Championship
174745,50413,134030,World Championship
174746,50413,142383,World Championship
174747,50413,112422,World Championship
174845,50424,148043,World Championship
174846,50424,149979,World Championship
176146,50615,99035,Event Region Championship
176147,50615,140050,Event Region Championship
176147,50615,112245,Event Region Championship
176148,50615,143389,Event Region Championship
176148,50615,149196,Event Region Championship
176149,50615,139850,Event Region Championship
176150,50615,112245,Event Region Championship
178914,50966,59565,World Championship
180839,51158,141532,Event Region Championship
180839,51158,143905,Event Region Championship
180840,51158,136577,Event Region Championship
181377,51158,141532,Event Region Championship
181957,51243,151748,World Championship
181957,51243,151748,RE-VIQC-22-9729
181958,51243,151750,World Championship
181958,51243,151750,RE-VIQC-22-9730
182474,51288,103517,Event Region Championship
182474,51288,120588,Event Region Championship
182817,51324,126839,Event Region Championship
182818,51324,150550,Event Region Championship
182818,51324,150549,Event Region Championship
183347,51366,151489,Event Region Championship
183348,51366,151500,Event Region Championship
183348,51366,151489,Event Region Championship
183420,51372,151467,Event Region Championship
183421,51372,151492,Event Region Championship
183421,51372,151493,Event Region Championship
172077,50026,113639,Event Region Championship
180311,50575,136975,World Championship
176015,50600,84608,Event Region Championship
176015,50600,112764,Event Region Championship
176053,50600,84608,Event Region Championship
179692,51026,115057,Event Region Championship
179693,51026,115619,Event Region Championship
179693,51026,104184,Event Region Championship
179695,51026,89137,Event Region Championship
179696,51026,89137,Event Region Championship
180830,51157,85986,Event Region Championship
180831,51157,85986,Event Region Championship
180831,51157,120945,Event Region Championship
180832,51157,151235,Event Region Championship
180833,51157,133090,Event Region Championship
182476,51294,105564,Event Region Championship
182476,51294,91569,Event Region Championship
183256,51360,120588,Event Region Championship
183257,51360,135664,Event Region Championship
183257,51360,151207,Event Region Championship
180979,51169,97394,World Championship
180980,51169,97394,World Championship
180980,51169,149206,World Championship
180981,51169,149222,World Championship
180981,51169,149161,World Championship
180982,51169,72794,World Championship
180983,51169,147432,World Championship
183540,51382,151549,Event Region Championship
183541,51382,151489,Event Region Championship
183541,51382,151488,Event Region Championship
183544,51383,151477,Event Region Championship
183545,51383,103517,Event Region Championship
183545,51383,151207,Event Region Championship
162977,48469,146678,World Championship
162977,48469,146678,RE-VRC-22-9725
169053,49468,142302,World Championship
169054,49468,143549,World Championship
169054,49468,119072,World Championship
183680,50427,53060,World Championship
183680,50427,65643,World Championship
174911,50429,55726,World Championship
174912,50429,42367,World Championship
183402,50429,150432,World Championship
180622,51119,103161,World Championship
180622,51119,103161,RE-VRC-22-9725
180623,51119,118809,World Championship
180623,51119,118809,RE-VRC-22-9726
180970,51168,118940,World Championship
180970,51168,118940,RE-VRC-22-9725
180971,51168,118940,World Championship
180971,51168,118940,RE-VRC-22-9725
180971,51168,58531,World Championship
180971,51168,58531,RE-VRC-22-9725
182324,51280,100452,World Championship
182324,51280,100452,RE-VIQC-22-9730
183951,51281,100334,World Championship
183951,51281,100334,RE-VRC-22-9725
168290,49357,133137,World Championship
168291,49357,76224,World Championship
168291,49357,144557,World Championship
168298,49361,115974,World Championship
168298,49361,152160,World Championship
168299,49361,75311,World Championship
182549,49361,88235,World Championship
183765,49361,115974,World Championship
168309,49362,35245,World Championship
168310,49362,133289,World Championship
168311,49362,133289,World Championship
168311,49362,35203,World Championship
168316,49363,152161,World Championship
169076,49477,151785,Event Region Championship
169076,49477,151695,Event Region Championship
176463,49477,151785,Event Region Championship
173843,49720,53155,World Championship
173844,49720,63416,World Championship
173844,49720,53155,World Championship
173845,49720,134555,World Championship
173845,49720,53156,World Championship
173846,49720,53158,World Championship
173847,49720,63416,World Championship
173850,49720,53156,World Championship
173851,49720,59002,World Championship
173852,49720,63416,World Championship
173853,49720,52199,World Championship
181366,49720,118382,World Championship
181366,49720,53158,World Championship
181367,49720,147918,World Championship
178994,50663,143117,Event Region Championship
177158,50748,125707,Event Region Championship
177158,50748,142173,Event Region Championship
177160,50748,146382,Event Region Championship
178618,50923,147553,RE-VIQC-22-8665
178618,50923,147553,RE-VIQC-22-8646
178619,50923,147559,RE-VIQC-22-8665
178619,50923,147559,RE-VIQC-22-8646
159774,47903,60016,Event Region Championship
159775,47903,60016,Event Region Championship
159775,47903,124886,Event Region Championship
159776,47903,124886,Event Region Championship
166500,49084,24199,Event Region Championship
166500,49084,24196,Event Region Championship
179172,49084,129648,Event Region Championship
179172,49084,63051,Event Region Championship
170500,49387,107891,Event Region Championship
170501,49387,144498,Event Region Championship
170501,49387,144506,Event Region Championship
170912,49804,130847,Event Region Championship
170913,49804,130847,Event Region Championship
170913,49804,130847,UIL Championship
170913,49804,85352,Event Region Championship
170913,49804,85352,UIL Championship
170914,49804,13408,UIL Championship
170914,49804,144677,UIL Championship
170916,49804,50607,Event Region Championship
170917,49804,13408,Event Region Championship
176260,50631,94809,Event Region Championship
176260,50631,139544,Event Region Championship
174788,50418,149091,World Championship
160388,48001,139441,Event Region Championship
160388,48001,143584,Event Region Championship
160868,48085,111734,Event Region Championship
160868,48085,73541,Event Region Championship
164823,48085,64124,Event Region Championship
175984,50596,142402,Event Region Championship
175984,50596,36733,Event Region Championship
175985,50596,142402,Event Region Championship
175986,50596,139532,Event Region Championship
175988,50596,139532,Event Region Championship
177444,50783,116276,Event Region Championship
177445,50783,115474,Event Region Championship
177445,50783,135385,Event Region Championship
177447,50783,115361,Event Region Championship
178239,50783,116042,Event Region Championship
170594,49746,141885,Event Region Championship
170594,49746,141878,Event Region Championship
174319,49746,141885,Event Region Championship
175386,50505,107157,Event Region Championship
175386,50505,122892,Event Region Championship
175387,50505,98837,Event Region Championship
177310,50505,111500,Event Region Championship
177311,50505,96942,Event Region Championship
161811,48285,90131,World Championship
162254,48286,111400,World Championship
181367,49720,59002,World Championship
161824,48287,90205,World Championship
181368,49720,107744,World Championship
181368,49720,141288,World Championship
170468,49722,148985,World Championship
170468,49722,115098,World Championship
170469,49722,58755,World Championship
170470,49722,148985,World Championship
170474,49722,65439,World Championship
181369,49722,139672,World Championship
181369,49722,111450,World Championship
181370,49722,103173,World Championship
173189,50195,124171,World Championship
173190,50195,130483,World Championship
173190,50195,130707,World Championship
173191,50195,130476,World Championship
173191,50195,130705,World Championship
173192,50195,124171,World Championship
166533,49092,47897,Event Region Championship
166533,49092,22396,Event Region Championship
179171,49092,108762,Event Region Championship
179171,49092,47896,Event Region Championship
175769,50554,46273,Event Region Championship
169145,49497,82878,Event Region Championship
169146,49497,141601,Event Region Championship
169146,49497,82878,Event Region Championship
170252,49687,143120,Event Region Championship
170252,49687,106300,Event Region Championship
178907,49687,143120,Event Region Championship
170256,49688,88625,Event Region Championship
170256,49688,96990,Event Region Championship
178908,49688,88624,Event Region Championship
172542,50093,126217,Event Region Championship
172542,50093,146905,Event Region Championship
172558,50100,98147,Event Region Championship
172558,50100,98146,Event Region Championship
173034,50172,57018,Event Region Championship
173035,50172,57008,Event Region Championship
173035,50172,57019,Event Region Championship
173036,50172,145414,Event Region Championship
173036,50172,130416,Event Region Championship
173037,50172,77871,Event Region Championship
173038,50172,57018,Event Region Championship
160847,48080,146633,Event Region Championship
160847,48080,44416,Event Region Championship
161962,48310,125599,Event Region Championship
161962,48310,101340,Event Region Championship
174524,50375,119341,JROTC National Championship
179930,50375,135231,JROTC National Championship
179931,50375,119339,JROTC National Championship
159055,47750,99340,Event Region Championship
159055,47750,146445,Event Region Championship
159056,47750,99340,Event Region Championship
174160,47750,135152,Event Region Championship
174161,47750,143848,Event Region Championship
160777,48071,132530,World Championship
160778,48071,132530,World Championship
160778,48071,56472,World Championship
165298,48877,38923,Event Region Championship
165299,48877,7216,Event Region Championship
165299,48877,7216,UIL Championship
165299,48877,13408,Event Region Championship
165299,48877,13408,UIL Championship
165300,48877,51190,UIL Championship
165300,48877,38923,UIL Championship
171263,49874,96602,Event Region Championship
171266,49874,146014,Event Region Championship
182878,50444,133448,Event Region Championship
182879,50444,131446,Event Region Championship
171266,49874,140161,Event Region Championship
159059,47751,138950,Event Region Championship
161264,48056,128353,World Championship
165307,48879,129857,Event Region Championship
165308,48879,38923,Event Region Championship
165308,48879,38923,UIL Championship
165308,48879,139577,Event Region Championship
165308,48879,139577,UIL Championship
165309,48879,50607,UIL Championship
165309,48879,13408,UIL Championship
172998,50166,101760,Event Region Championship
172999,50166,116837,Event Region Championship
172999,50166,75844,Event Region Championship
173001,50166,84566,Event Region Championship
173002,50166,101760,Event Region Championship
175436,50508,135878,Event Region Championship
175437,50508,111208,Event Region Championship
175437,50508,52305,Event Region Championship
175439,50508,148230,Event Region Championship
158997,47736,131221,Event Region Championship
158998,47736,105021,Event Region Championship
158999,47736,105021,Event Region Championship
158999,47736,125407,Event Region Championship
159000,47736,110304,Event Region Championship
159134,47767,87333,Event Region Championship
159134,47767,113966,Event Region Championship
159135,47767,42913,Event Region Championship
159135,47767,75950,Event Region Championship
159136,47767,110370,Event Region Championship
159137,47767,87333,Event Region Championship
178260,47767,87333,Event Region Championship
159464,47846,122892,Event Region Championship
159464,47846,108760,Event Region Championship
159465,47846,96942,Event Region Championship
159466,47846,122892,Event Region Championship
161932,47846,108760,Event Region Championship
159469,47848,82537,Event Region Championship
159470,47848,82537,Event Region Championship
159470,47848,82510,Event Region Championship
159471,47848,85847,Event Region Championship
159472,47848,82537,Event Region Championship
159568,47874,50607,Event Region Championship
159569,47874,130847,Event Region Championship
159569,47874,130847,UIL Championship
159569,47874,144677,Event Region Championship
159569,47874,144677,UIL Championship
159570,47874,38923,UIL Championship
159570,47874,51190,UIL Championship
159578,47876,122798,Event Region Championship
159579,47876,119926,Event Region Championship
159579,47876,70318,Event Region Championship
159580,47876,122798,Event Region Championship
181280,47876,142318,Event Region Championship
181280,47876,140010,Event Region Championship
160421,48007,72531,Event Region Championship
160422,48007,104989,Event Region Championship
160422,48007,141063,Event Region Championship
160423,48007,141509,Event Region Championship
173192,50195,143956,World Championship
160424,48007,83531,Event Region Championship
160852,48082,59013,Event Region Championship
173193,50195,57018,World Championship
173194,50195,143015,World Championship
173196,50195,57008,World Championship
173197,50195,143015,World Championship
173198,50195,133284,World Championship
173200,50195,77871,World Championship
173201,50195,131686,World Championship
177476,50195,133284,World Championship
177476,50195,143015,World Championship
173202,50196,114484,World Championship
173203,50196,114484,World Championship
173203,50196,142005,World Championship
173204,50196,144838,World Championship
173204,50196,116590,World Championship
173206,50196,141429,World Championship
173207,50196,148404,World Championship
173209,50196,75962,World Championship
173210,50196,148404,World Championship
177225,50755,117035,World Championship
177225,50755,133914,World Championship
182019,50755,133914,World Championship
177917,50848,34474,Event Region Championship
177918,50848,123999,Event Region Championship
177918,50848,5226,Event Region Championship
177919,50848,3501,Event Region Championship
182618,50848,126698,Event Region Championship
182618,50848,119304,Event Region Championship
177939,50852,131865,Event Region Championship
177939,50852,142111,Event Region Championship
177940,50852,148097,Event Region Championship
177941,50852,143836,Event Region Championship
183124,50852,112496,Event Region Championship
183125,50852,143837,Event Region Championship
178458,50905,55582,World Championship
178458,50905,91456,World Championship
178459,50905,112460,World Championship
181615,50905,67175,World Championship
181615,50905,58366,World Championship
181616,50905,147790,World Championship
181617,50905,55582,World Championship
180547,51116,103157,World Championship
180547,51116,103157,RE-VIQC-22-9729
180547,51116,101895,World Championship
180547,51116,101895,RE-VIQC-22-9729
180625,51116,103157,World Championship
180625,51116,103157,RE-VIQC-22-9729
180626,51116,104662,World Championship
180626,51116,104662,RE-VIQC-22-9730
180993,51170,114951,World Championship
180993,51170,114952,World Championship
182020,51170,114950,World Championship
182619,51310,60042,Event Region Championship
182619,51310,70067,Event Region Championship
182622,51310,90069,Event Region Championship
159092,47758,143546,World Championship
159093,47758,118623,World Championship
159093,47758,143546,World Championship
159094,47758,95021,World Championship
159094,47758,86550,World Championship
159095,47758,97659,World Championship
159109,47759,114310,World Championship
159109,47759,93904,World Championship
159111,47759,132456,World Championship
170302,47777,136577,Event Region Championship
170303,47777,141533,Event Region Championship
170303,47777,141532,Event Region Championship
160706,48062,140121,Event Region Championship
160706,48062,129318,Event Region Championship
160707,48062,59897,Event Region Championship
160708,48062,84112,Event Region Championship
183709,48062,108401,Event Region Championship
183710,48062,136735,Event Region Championship
161148,48140,87677,World Championship
161149,48140,102408,World Championship
161149,48140,87677,World Championship
161150,48140,87264,World Championship
161150,48140,106482,World Championship
161151,48140,87648,World Championship
161151,48140,115501,World Championship
161152,48140,87264,World Championship
161153,48140,87677,World Championship
161155,48140,106482,World Championship
161156,48140,113147,World Championship
161157,48140,114870,World Championship
161158,48140,143129,World Championship
161162,48141,139156,World Championship
161163,48141,139156,World Championship
161163,48141,138980,World Championship
161164,48141,140950,World Championship
161484,48239,87796,Event Region Championship
161485,48239,73036,Event Region Championship
161485,48239,125676,Event Region Championship
161486,48239,120078,Event Region Championship
162044,48323,123605,World Championship
162045,48323,101096,World Championship
162045,48323,118218,World Championship
162046,48323,146110,World Championship
162046,48323,144942,World Championship
162047,48323,107965,World Championship
162048,48323,101096,World Championship
162050,48323,54788,World Championship
162051,48323,130515,World Championship
164011,48631,63046,World Championship
164012,48631,47035,World Championship
164012,48631,47897,World Championship
164013,48631,141709,World Championship
164013,48631,77014,World Championship
164014,48631,146725,World Championship
164014,48631,71564,World Championship
164014,48631,112606,World Championship
164014,48631,85847,World Championship
164015,48631,98094,World Championship
164016,48631,106454,World Championship
164018,48631,47035,World Championship
164019,48631,106454,World Championship
164020,48631,112787,World Championship
164021,48631,57416,World Championship
164022,48631,57833,World Championship
165263,48861,114815,World Championship
165264,48861,58191,World Championship
165264,48861,114815,World Championship
165266,48861,58231,World Championship
181371,48861,65739,World Championship
181371,48861,58229,World Championship
165270,48862,139560,World Championship
165270,48862,145202,World Championship
180162,48862,139560,World Championship
166535,48980,78639,World Championship
166536,48980,95625,World Championship
166536,48980,67418,World Championship
166195,49042,79132,World Championship
166195,49042,151845,World Championship
183535,49042,52831,World Championship
166204,49045,50576,World Championship
166204,49045,31816,World Championship
183536,49045,17761,World Championship
166566,49097,99592,Event Region Championship
166567,49097,49483,Event Region Championship
166567,49097,122840,Event Region Championship
166568,49097,49483,Event Region Championship
167637,49272,81121,World Championship
167638,49272,83586,World Championship
167638,49272,44569,World Championship
167640,49272,142050,World Championship
167641,49272,142104,World Championship
168889,49448,111680,JROTC National Championship
168890,49448,123489,JROTC National Championship
168891,49448,111680,JROTC National Championship
168893,49448,141041,JROTC National Championship
168894,49448,123491,JROTC National Championship
168895,49448,123491,JROTC National Championship
168895,49448,123489,JROTC National Championship
168896,49448,123491,JROTC National Championship
168897,49448,143677,JROTC National Championship
176538,49448,125981,JROTC National Championship
183702,49448,111680,JROTC National Championship
183702,49448,143677,JROTC National Championship
169223,49510,64680,Event Region Championship
169223,49510,102409,Event Region Championship
169224,49510,141570,Event Region Championship
183318,49510,130904,Event Region Championship
183319,49510,133451,Event Region Championship
183320,49510,23032,Event Region Championship
183320,49510,23029,Event Region Championship
169477,49554,122185,World Championship
169478,49554,20548,World Championship
169479,49554,122185,World Championship
169480,49554,93855,World Championship
169481,49554,76395,World Championship
169897,49629,125698,Event Region Championship
169897,49629,125702,Event Region Championship
169899,49629,133448,Event Region Championship
169906,49629,142147,Event Region Championship
169908,49629,125698,Event Region Championship
173163,50191,92596,World Championship
173164,50191,152092,World Championship
173165,50191,138133,World Championship
173165,50191,92595,World Championship
169901,49630,131446,Event Region Championship
169901,49630,125707,Event Region Championship
169903,49630,131446,Event Region Championship
169909,49630,131446,Event Region Championship
169910,49630,131445,Event Region Championship
170960,49762,67292,Event Region Championship
170961,49762,132523,Event Region Championship
170961,49762,67291,Event Region Championship
170963,49762,132523,Event Region Championship
170964,49762,104253,Event Region Championship
170677,49768,149318,Event Region Championship
170678,49768,131103,Event Region Championship
170678,49768,146238,Event Region Championship
172897,49851,108104,Event Region Championship
172897,49851,140101,Event Region Championship
172898,49851,131739,Event Region Championship
174273,49851,138857,Event Region Championship
174274,49851,128381,Event Region Championship
174274,49851,141868,Event Region Championship
171201,49859,87417,Event Region Championship
171202,49859,87417,Event Region Championship
171202,49859,87418,Event Region Championship
171203,49859,65432,Event Region Championship
180271,49859,98620,Event Region Championship
180271,49859,89157,Event Region Championship
171356,49889,82597,World Championship
171356,49889,93269,World Championship
171357,49889,79867,World Championship
171357,49889,140892,World Championship
171358,49889,104617,World Championship
171359,49889,75546,World Championship
177218,49889,75546,World Championship
181211,49889,140893,World Championship
171938,49997,148774,World Championship
171938,49997,96233,World Championship
171939,49997,124840,World Championship
171940,49997,148772,World Championship
177384,49997,147293,World Championship
177385,49997,147293,World Championship
177385,49997,96221,World Championship
174721,49999,107614,World Championship
174721,49999,56071,World Championship
174722,49999,141556,World Championship
174722,49999,74212,World Championship
174723,49999,56063,World Championship
174724,49999,129763,World Championship
174726,49999,77156,World Championship
180016,49999,102814,World Championship
173445,50022,71333,Event Region Championship
173446,50022,88838,Event Region Championship
173446,50022,114690,Event Region Championship
173440,50023,113234,Event Region Championship
173441,50023,79128,Event Region Championship
173441,50023,86835,Event Region Championship
172220,50051,148377,Event Region Championship
172220,50051,71060,Event Region Championship
172912,50153,142997,Event Region Championship
172912,50153,108633,Event Region Championship
173182,50194,111531,Event Region Championship
173183,50194,150118,Event Region Championship
173183,50194,111531,Event Region Championship
173626,50236,143431,World Championship
173627,50236,132654,World Championship
173627,50236,143432,World Championship
173628,50236,108595,World Championship
173628,50236,98542,World Championship
173629,50236,143291,World Championship
173630,50236,108595,World Championship
181210,50236,84959,World Championship
174308,50346,121922,Event Region Championship
174309,50346,139935,Event Region Championship
174309,50346,131684,Event Region Championship
174310,50346,110888,Event Region Championship
174311,50346,129041,Event Region Championship
175036,50449,147712,Event Region Championship
175037,50449,131328,Event Region Championship
175037,50449,152307,Event Region Championship
175038,50449,101219,Event Region Championship
175038,50449,105073,Event Region Championship
175039,50449,104115,Event Region Championship
175040,50449,131328,Event Region Championship
176572,50667,150587,World Championship
176573,50667,150632,World Championship
176573,50667,150674,World Championship
176574,50667,150680,World Championship
176574,50667,150706,World Championship
160853,48082,59011,Event Region Championship
160853,48082,59013,Event Region Championship
160854,48082,139856,Event Region Championship
160858,48083,120080,Event Region Championship
160859,48083,118475,Event Region Championship
160859,48083,142958,Event Region Championship
160860,48083,125094,Event Region Championship
161036,48121,50411,Event Region Championship
161037,48121,50411,Event Region Championship
161037,48121,38353,Event Region Championship
161038,48121,40102,Event Region Championship
161039,48121,38353,Event Region Championship
176938,48121,40102,Event Region Championship
176938,48121,51689,Event Region Championship
161319,48167,130515,Event Region Championship
161320,48167,146110,Event Region Championship
161320,48167,144942,Event Region Championship
161321,48167,54788,Event Region Championship
161321,48167,130515,Event Region Championship
161322,48167,54788,Event Region Championship
170800,48183,129527,World Championship
170800,48183,128974,World Championship
180603,48183,128972,World Championship
161393,48223,122361,Event Region Championship
161393,48223,139498,Event Region Championship
161926,48304,107157,Event Region Championship
161926,48304,129173,Event Region Championship
161927,48304,76066,Event Region Championship
161931,48304,140333,Event Region Championship
174339,48304,129172,Event Region Championship
174339,48304,73947,Event Region Championship
161938,48306,129606,Event Region Championship
161939,48306,129606,Event Region Championship
161939,48306,129606,UIL Championship
161939,48306,27589,Event Region Championship
161939,48306,27589,UIL Championship
161940,48306,142115,Event Region Championship
179855,48306,142117,Event Region Championship
179855,48306,142117,UIL Championship
179855,48306,130393,Event Region Championship
179855,48306,130393,UIL Championship
162435,48389,56400,Event Region Championship
162435,48389,67035,Event Region Championship
162982,48389,84599,Event Region Championship
162449,48392,4551,Event Region Championship
162449,48392,133688,Event Region Championship
162450,48392,4546,Event Region Championship
181029,48392,4551,Event Region Championship
181030,48392,4406,Event Region Championship
176576,50667,150646,World Championship
176577,50667,150591,World Championship
176579,50667,150567,World Championship
176580,50667,150701,World Championship
176581,50667,150566,World Championship
183150,50667,150667,World Championship
183150,50667,150691,World Championship
183531,50667,150692,World Championship
183532,50667,150689,World Championship
175052,50457,139712,Event Region Championship
175053,50457,106963,Event Region Championship
175053,50457,74085,Event Region Championship
175054,50457,139712,Event Region Championship
175054,50457,136009,Event Region Championship
175055,50457,74085,Event Region Championship
175642,50531,108811,Event Region Championship
175643,50531,136169,Event Region Championship
175643,50531,41710,Event Region Championship
175928,50531,366,Event Region Championship
175817,50568,125125,Event Region Championship
175818,50568,125125,Event Region Championship
175818,50568,146444,Event Region Championship
175819,50568,141643,Event Region Championship
175901,50584,116229,Event Region Championship
175902,50584,7993,Event Region Championship
175902,50584,116229,Event Region Championship
175903,50584,111777,Event Region Championship
176046,50604,102218,Event Region Championship
176046,50604,113465,Event Region Championship
182705,50604,130067,Event Region Championship
177965,50706,144542,World Championship
177966,50706,137138,World Championship
177966,50706,147668,World Championship
177967,50706,129231,World Championship
177968,50706,137138,World Championship
180966,50706,144542,World Championship
180966,50706,129252,World Championship
178095,50708,135824,World Championship
178096,50708,88477,World Championship
178096,50708,135824,World Championship
182545,50744,90443,World Championship
182545,50744,139903,World Championship
183598,50744,132887,World Championship
183599,50744,146565,World Championship
182547,50745,152369,World Championship
182548,50745,146561,World Championship
177516,50794,97487,World Championship
177808,50837,86525,Event Region Championship
177809,50837,146032,Event Region Championship
177809,50837,148905,Event Region Championship
177810,50837,148905,Event Region Championship
177811,50837,86555,Event Region Championship
177848,50841,141885,World Championship
177848,50841,141888,World Championship
177849,50841,141878,World Championship
177849,50841,141881,World Championship
177851,50841,141888,World Championship
181195,50841,141885,World Championship
177943,50853,100685,World Championship
177945,50853,100685,World Championship
177945,50853,140977,World Championship
177946,50853,119528,World Championship
177946,50853,99043,World Championship
177947,50853,140978,World Championship
177947,50853,62746,World Championship
177948,50853,99041,World Championship
177949,50853,140977,World Championship
162544,48405,141556,Event Region Championship
